ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
spagnuolocarmine_serverless-computing-for-iot,0.6561,36.3347,0.0152,89.5624,58.8697,-0.0007
spikecodes_stotra,0.8238,39.7040,0.0103,89.7324,63.4890,0.0046
staples-sparx_Wonko,0.8426,36.6380,0.0147,88.7153,63.3337,-0.0022
sugarlabs_musicblocks-v4-lib,0.7102,36.1152,0.0156,89.2900,61.5042,-0.0017
sup2is_e-commerce-project,NA,NA,NA,NA,NA,NA
swir-rs_swir,0.4005,29.7480,0.0326,66.6434,52.3213,0.0075
takoko55_LectureLens,0.3359,27.5199,0.0421,89.3025,45.0251,0.0000
tamu-datathon-org_galaxy,0.8196,37.2213,0.0138,87.7797,65.6865,-0.0012
tarhses_esp-alarm-clock,0.6163,36.4643,0.0150,87.3387,58.6026,-0.0009
teamgram_teamgram-server,0.6235,36.4091,0.0151,89.4360,61.6151,-0.0013
terrenjpeterson_javawatch,0.6259,35.3707,0.0170,88.3428,57.7270,0.0014
thangchung_practical-dapr,0.5339,33.4208,0.0213,89.1628,57.1908,0.0009
thill_kafkacap,0.6910,38.2290,0.0123,88.3754,58.3610,0.0026
today-real-estate_today-real-estate_front-end,0.7446,38.3627,0.0121,89.8012,59.9739,-0.0015
turkcellcloud_jupyter-openshift,0.5383,33.9158,0.0201,87.4910,56.7742,0.0067
unnmdnwb3_dora,0.6566,36.0075,0.0158,89.5223,59.2043,0.0004
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.4301,35.2339,0.0173,88.5816,55.0369,-0.0054
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.5798,36.8485,0.0144,88.3399,57.0024,-0.0038
victor369basu_Real-time-stock-market-prediction,0.4924,35.3690,0.0170,86.9347,56.6435,0.0002
victorshinya_serverless-chatbot,0.8093,38.5927,0.0118,89.8422,61.5876,-0.0017
vinijmoura_Azure-DevOps,0.6074,34.7095,0.0184,89.8784,56.0203,0.0007
vishipayyallore_blazorwasm-apim-api-sql-redis,0.7409,39.2021,0.0110,89.8108,61.5680,0.0005
whtngus_whtngus.github.io,0.5357,36.1603,0.0156,89.2548,55.5879,0.0057
wso2_chef-apim,0.5634,32.5761,0.0235,89.7858,55.7139,0.0025
xinsongyan_talos_pal_locomotion_slmc,0.6968,35.3665,0.0170,89.8229,58.8044,-0.0009
xydo1990_mlops_zoomcamp_homework,0.7315,37.0279,0.0141,89.2677,60.9940,0.0012
yoshixmk_remarks,0.7289,36.7857,0.0145,88.9494,58.5173,-0.0014
yuwen123441_NVMeAutomation,0.6110,36.7507,0.0145,89.9129,57.1883,0.0036
zalando-incubator_fabric-gateway,0.1546,26.1512,0.0493,32.6747,43.2986,-0.0036
zeromicro_zero-doc,0.6919,34.6589,0.0185,89.7524,63.2188,0.0023
zeropaper_visual-fiha,0.5454,36.4115,0.0151,86.9856,57.2027,0.0003
zmyzheng_TweetMap,0.7358,37.0152,0.0141,88.1979,60.1190,-0.0010
zoolhelmy_ESP8266-Weather-Station,0.7223,36.3776,0.0152,88.9730,57.7498,-0.0031
zwt-sdk_zwt,0.4342,31.1491,0.0277,82.8863,51.4730,-0.0056
