ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
tarhses_esp-alarm-clock,0.8623,35.8398,0.0161,0.0000,58.2899,-0.0021
teamgram_teamgram-server,0.9244,36.9065,0.0142,0.0000,61.9070,-0.0001
terrenjpeterson_javawatch,0.8829,35.7158,0.0164,0.0000,57.8982,-0.0003
thangchung_practical-dapr,0.8451,33.6324,0.0206,0.0000,57.2941,0.0004
thill_kafkacap,0.9200,38.5908,0.0118,0.0000,58.5428,-0.0009
today-real-estate_today-real-estate_front-end,0.9355,37.9562,0.0126,0.0000,59.7620,0.0008
turkcellcloud_jupyter-openshift,0.8490,34.0137,0.0199,0.0000,56.8251,-0.0003
unnmdnwb3_dora,0.8967,36.3286,0.0153,0.0000,59.3585,0.0012
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.8737,35.4811,0.0168,0.0000,55.1693,0.0004
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.8987,37.3139,0.0136,0.0000,57.2429,0.0007
victor369basu_Real-time-stock-market-prediction,0.9002,36.4640,0.0150,0.0000,57.1887,0.0014
victorshinya_serverless-chatbot,0.9515,39.2457,0.0109,0.0000,61.9001,0.0005
vinijmoura_Azure-DevOps,0.8841,34.7443,0.0178,0.0000,56.1122,-0.0003
vishipayyallore_blazorwasm-apim-api-sql-redis,0.9372,39.0371,0.0111,0.0000,61.4765,0.0005
whtngus_whtngus.github.io,0.8873,35.4242,0.0169,0.0000,55.2543,-0.0052
wso2_chef-apim,0.8356,32.7841,0.0229,0.0000,55.8174,-0.0005
xinsongyan_talos_pal_locomotion_slmc,0.8792,35.0219,0.0168,0.0000,58.8659,-0.0003
xydo1990_mlops_zoomcamp_homework,0.9244,37.8736,0.0128,0.0000,61.4009,-0.0001
yoshixmk_remarks,0.9137,36.6670,0.0147,0.0000,58.4578,-0.0004
yuwen123441_NVMeAutomation,0.9258,36.9481,0.0142,0.0000,57.2888,-0.0011
zalando-incubator_fabric-gateway,0.3227,26.1378,0.0493,0.0000,43.3012,-0.0059
zeromicro_zero-doc,0.8981,34.9766,0.0178,0.0000,63.3435,-0.0002
zeropaper_visual-fiha,0.8876,36.6729,0.0147,0.0000,57.3347,-0.0009
zmyzheng_TweetMap,0.9084,36.0400,0.0158,0.0000,59.6382,0.0001
zoolhelmy_ESP8266-Weather-Station,0.8975,36.4928,0.0150,0.0000,57.8033,0.0004
zwt-sdk_zwt,0.7758,31.1362,0.0277,0.0000,51.4675,0.0002
